3:1673 3591 767 2944 5944 4805 1240 3191
1:47 1005 2418 7049 5161 3804 12082 5270
4:4516 9491 8410 7169 11248 7810 12464 10170
2:2221 1213 2240 521 1203 921 5959 2211
3:1673 4649 684 767 250 1301 5506 3591
0:1919 888 10189 3981 3146 7142 9790 211
0:16045 4179 14607 15358 16318 15815 15324 10909
2:1673 3591 2944 767 684 5944 4805 3191
1:62 6721 1500 11264 2620 63 6850 14608
0:3981 7545 615 5034 2489 2350 9103 2462
2:3981 7545 5034 615 9103 2350 8160 7922
0:1665 1181 9392 4689 1891 1180 944 2928
0:666 16045 2240 9392 1203 4689 8177 7142
3:1987 230 504 5772 509 378 1888 172
1:5034 3981 453 1665 755 1891 2166 1264
1:5312 1944 446 4620 5804 9234 2144 5842
1:14502 13863 14715 11571 14657 13410 11701 13911
0:5690 814 655 1395 2798 1922 281 2711
2:1213 1898 521 2549 247 921 2221 3187
0:16045 1395 2914 2445 791 2355 4179 1479
0:14035 15073 6653 7790 914 7436 13912 8464
0:15 47 28 14 1557 777 50 477
3:2462 2489 243 3175 2794 3981 2788 4281
1:9103 9966 14177 10605 12842 3981 7545 13443
1:10635 11571 418 6729 12523 11538 5108 1190
0:1944 9953 3775 2240 1937 477 1203 14
0:845 5034 13783 2393 15025 2690 4174 2558
5:28 14 477 1200 11567 2 15 27
0:10681 5657 4606 9026 369 12244 2139 2630
2:1673 767 2944 1203 845 684 3591 4805
0:3981 7545 9103 9966 14607 7922 10605 9164
0:1974 247 1104 2637 2596 1181 1192 6352
1:16045 14607 4179 15098 15358 1115 845 829
3:655 2798 281 283 814 1192 2087 1974
1:1090 1137 888 2159 701 1141 1937 1763
0:1203 2240 1104 1175 1974 845 2226 1944
0:5161 7049 1005 9228 5270 772 12082 12379
0:2087 4687 1403 655 281 1456 888 2901
0:3981 755 335 7135 9103 7545 9164 615
0:14607 10681 12244 9026 369 2462 6294 3981
0:12571 2472 2715 7672 2480 3236 917 4808
1:477 14 1200 28 2 1955 27 746
0:655 281 2798 814 283 6971 4572 430
0:369 13912 7436 1508 4604 6243 8788 8635
0:293 426 109 2293 2616 10824 9084 1937
0:845 1199 3804 7049 1005 2418 2583 3440
0:4689 1665 1181 1009 9392 1891 1180 2596
0:15856 47 16045 1568 16493 14782 43 14715
0:8906 6850 1500 42 62 5259 43 6721
5:13410 13863 15531 14715 14276 15184 15263 13043
0:1345 10555 921 10351 453 5267 2549 521
1:755 2803 29 709 453 3660 4069 773
0:2691 10071 1115 2470 740 28 27 746
0:1987 230 1137 2159 5772 504 176 1141
0:28 14 27 477 1200 746 2411 483
4:3981 9103 7545 9966 7170 14177 8504 10605
0:5267 135 2216 17 2462 3660 521 3808
0:2691 10071 1115 1903 14607 740 6653 1747
0:446 4620 13055 5919 5977 6416 5312 4968
0:10907 7790 1408 6297 11588 571 7192 6689
0:746 2691 740 1115 2470 830 838 843
1:3591 446 4620 1673 5919 4968 5977 6416
0:888 1919 546 4880 1948 701 2114 10921
0:10071 2691 1761 767 7076 4191 3199 16318
2:453 17 226 16 2216 3414 3808 521
0:2240 1203 837 845 7790 3818 1062 1110
3:1203 16045 4179 14607 845 15358 1184 1199
0:16045 10362 1192 13462 14746 14747 11046 14413
1:921 521 1213 2008 6231 1203 2404 944
2:14607 14758 7049 4179 1538 16045 2418 3804
0:1137 2159 701 1141 4349 4743 479 6858
0:521 1209 4689 4946 1665 4180 2230 9063
0:2445 2914 2768 3660 1395 6393 3569 5001
0:6359 16045 3839 1345 1213 14476 1890 9579
0:16045 4179 14607 7025 15358 4689 15815 1113
0:4808 3091 2712 1903 5690 1469 2920 2653
0:3440 2418 3804 13863 845 13911 14715 1199
0:7786 4808 2018 2985 6127 1395 1919 1380
0:4649 11264 1313 5485 1301 5510 1270 1335
0:845 14607 1190 15243 12516 13301 12523 13332
0:2087 1456 755 6294 1919 8721 3878 1130
0:2240 9392 1665 2211 1891 2928 1009 4689
0:3591 441 4518 446 5944 7857 5919 12805
0:10469 47 2446 2087 845 10116 628 6437
3:14607 12244 16045 8531 4179 15113 6359 10681
0:13410 13863 13911 15184 14276 13043 14715 15531
0:1673 767 3591 12523 16318 684 2944 2300
2:1395 2914 2445 5690 4130 1922 5265 9597
0:767 1673 1005 2944 250 4329 2194 4303
1:1903 3091 4808 1451 715 1767 5690 2712
2:2261 7518 5966 4318 888 880 5336 9967
1:1665 944 1181 1891 9392 2928 1122 1009
0:971 954 5400 4137 4001 972 4579 2902
0:1673 247 3591 5944 4805 2944 3191 4518
0:13863 14715 14502 14988 15983 15871 15531 14657
0:4516 9491 8410 7169 11248 7810 10170 12464
2:12571 483 28 11887 2389 12453 76 746
0:16045 14502 14988 14715 16084 13863 14607 15531
0:62 14608 6721 63 11264 1500 2620 42
0:1797 2576 15041 6116 11701 5437 12260 11571
0:14607 12571 16045 11887 6294 11939 3981 12453
1:971 5400 954 4137 4001 972 953 4579
1:2558 2393 7947 845 6497 2559 10978 1761
1:755 2261 7763 1117 4632 7135 13534 615
0:11264 15 47 1500 6850 6721 62 8906
0:6294 10983 3981 10697 755 12571 8504 13218
0:1203 2240 1104 977 1192 1974 1665 3775
2:11264 14502 16084 14657 15041 11701 14544 1557
3:13786 10539 13773 4130 13663 13778 13770 12830
0:628 655 807 9790 12330 2798 814 281
0:1673 684 2944 672 767 501 4839 5608
0:888 7142 1919 211 10921 2434 1456 1041
0:47 11264 205 15 777 50 1557 6304
0:1137 1916 1141 2159 701 4349 4743 6858
7:845 1203 830 829 837 8707 740 828
2:3981 1456 2445 9977 2914 1130 2434 4777
0:1987 230 504 5772 176 509 1888 1444
2:2489 1090 3981 5088 9103 2462 546 7545
0:14 477 28 1200 2 23 746 1955
4:655 2087 281 2798 283 4687 814 1403
0:4179 16045 42 8906 62 1500 1590 43
0:11571 1673 418 10608 1648 9432 3629 14260
1:16084 11571 13863 14657 15041 11701 13911 14502
0:1090 755 709 1350 1538 1398 549 12526
3:13912 7436 15073 4604 14035 1508 11221 8788
0:4516 9491 8410 7810 7169 10170 11248 8413
1:2445 3660 2914 135 4780 3569 6393 1038
1:13911 13863 15402 13402 11571 16084 15041 3440
0:888 7142 1919 10921 1041 1948 211 1787
0:3591 446 1673 15267 4620 5919 5944 9426
0:12571 882 9463 12055 881 76 2472 11887
1:2462 2489 3981 3175 2759 2794 11203 135
5:14 1200 746 477 16045 15073 28 4179
1:11571 15041 16105 11701 11577 14657 16084 11163
1:15073 14035 1200 14 477 28 746 6495
1:2240 1395 1755 1175 1203 2914 1179 5690
2:14607 12244 16045 9026 4179 10681 15113 8531
3:13863 13911 13410 14715 15263 14988 3440 14276
0:3981 7763 369 2472 615 5034 12571 1117
0:11571 1538 11538 2418 3601 418 2146 3629
0:14502 14988 13863 16084 14715 14607 13911 15263
1:5752 3582 989 1483 2240 16045 2178 3762
0:2489 2462 243 3981 7545 2759 3175 2794
2:14607 12244 16045 4179 15113 10681 17 8531
0:1987 230 504 5772 172 1888 509 176
1:11567 16045 477 14 28 1200 380 47
1:2446 628 807 6437 3045 5456 12330 9790
2:28 14 477 27 1200 2411 4030 2
0:14 28 1200 477 27 15 2411 2
1:250 1673 767 10397 5467 3591 5343 4199
0:2216 3660 135 1277 17 755 906 335
2:5633 5630 5624 5631 5620 5634 5617 5626
2:755 549 709 453 8721 1345 3414 1350
0:14607 11567 4179 477 14116 12244 28 14
1:12571 12453 11887 11158 11939 15071 15407 13874
0:767 1673 4329 2194 2944 250 3802 4303
4:28 14 477 1200 27 483 746 1353
0:5391 13790 5021 15166 1980 845 1903 6808
1:2216 17 3414 3808 453 226 6091 5211
1:3981 7545 5034 9103 746 9966 10605 14177
0:5161 7049 772 12082 128 1005 9228 47
2:2164 1937 1090 1137 5820 4958 1113 2159
0:453 5267 921 17 521 755 226 1350
0:2462 2489 3175 2794 2759 243 4281 12205
5:5690 1395 2715 1922 3699 5809 2711 5738
3:42 4179 16045 11138 5161 14607 14502 15815
0:971 5400 954 4137 4001 972 953 2589
0:1944 1700 1712 8411 6416 2240 5977 5312
2:845 1190 12523 672 1669 2028 5248 7076
0:7049 3804 1704 4520 14758 1538 1199 1590
1:1673 3591 501 1557 684 3404 5944 1631
1:628 2446 807 6437 7049 7579 9790 1590
0:13863 14715 14988 15531 15983 14502 13410 15263
0:3981 755 6164 8721 7763 226 549 8705
0:1937 2164 4958 1137 1090 861 534 2087
3:1203 845 837 2224 1199 830 829 1161
2:1557 7579 15 5720 27 9773 4526 50
0:13979 14607 11571 15267 47 15856 418 14943
0:1213 453 2221 521 921 5267 17 2216
0:655 281 2798 814 4572 283 6971 3944
0:2596 1192 69 1104 1974 888 1395 1181
0:4179 14607 16045 845 15815 4689 3440 15267
2:14035 13912 15073 13247 10907 6653 4604 7790
1:2691 1370 5401 1828 1761 926 14 6014
1:135 17 2445 2216 447 3660 656 120
1:28 27 14 477 1200 15 4030 2
0:14607 12244 12659 1333 11216 10681 8036 9223
1:13912 7436 15073 4604 1508 14035 8788 8643
0:2235 4069 2803 2216 453 29 3414 242
1:755 8721 132 709 549 888 2201 1398
0:14607 12244 10681 4179 8531 16045 9026 15113
0:3981 7545 9103 2489 9966 10605 7922 2462
0:3981 615 7135 2350 6347 7545 9103 5034
2:27 28 14 1200 2411 477 8326 746
1:10071 2691 1483 4069 6430 5752 3762 6218
0:43 15856 42 1590 14504 10608 107 1568
0:1090 2240 655 1179 1192 4820 1203 1104
0:1137 1937 2164 1141 2159 4958 1090 1763
0:10681 12244 5657 4606 9026 369 14607 2139
0:755 1277 5120 3981 615 2350 7135 6347
0:1395 2914 2445 5690 1922 5265 5282 7898
2:9103 3981 9966 7545 10605 7922 14177 8158
0:426 1395 5690 8028 6653 5123 10907 14035
2:477 28 14 1774 1200 746 2691 2
0:4649 5437 1301 11571 12260 1797 1313 5485
2:1673 10363 767 250 10397 2300 5343 1557
0:2715 2480 3236 2472 3699 7672 12571 13194
1:1203 1104 2240 1192 1974 1009 1773 845
0:28 477 1200 14 11567 380 2 15
0:755 8721 709 7170 3981 11091 549 1398
1:14782 10632 767 3088 16475 13301 13078 6521
1:14607 3981 8853 6294 11216 7545 2350 9103
0:4191 767 1673 10632 47 7076 3199 12523
0:2240 4171 16045 1192 1665 1974 9392 1009
2:13410 13863 14276 15531 14715 15184 13043 13911
0:2462 2489 17 8036 12205 4281 3175 3012
0:2240 1192 1179 1175 4479 1203 1104 2914
0:2235 4069 1665 988 1208 2240 6218 9210
2:2355 2914 135 6458 906 2546 2445 2356
0:12526 549 1398 1590 5815 709 42 8906
1:281 2798 655 814 430 267 6971 283
1:62 63 42 6721 14608 8906 8134 1500
0:3591 6416 5977 9271 1700 12805 4968 4620
0:2462 3981 2489 243 2794 3175 17 6541
1:3591 6116 6416 12805 4649 5977 5919 1301
1:2445 2914 3660 8952 1395 3981 4780 2893
2:655 2798 281 814 283 6971 4572 430
1:755 76 7172 2355 136 120 4087 1277
0:14607 14715 13863 14502 15531 16045 15263 13410
1:1987 230 504 378 172 5772 509 762
0:13863 13911 14715 14988 13410 15263 14657 16084
2:845 830 1203 8707 829 1115 837 740
1:446 3591 4620 5919 13055 5842 7857 1673
3:3981 7545 11158 10605 9103 12469 14177 9966
1:1203 250 845 1673 2240 1199 684 767
0:27 2461 226 17 16 28 14 2411
4:477 28 1200 14 27 15 2 485
2:1005 7049 5161 1199 3804 2583 5270 1565
0:62 8134 63 11264 6721 1500 14608 8906
1:477 369 14 14607 28 10681 12244 483
4:4179 13912 16045 7436 15073 14035 14607 8643
3:1203 2240 1665 1009 9392 2221 1194 1891
0:27 446 3591 4620 5919 13055 5977 6416
2:2240 1203 1665 1104 2211 1194 9392 1213
1:9223 14607 1333 12659 8036 7672 2480 158
0:4516 9491 8410 7169 11248 12464 8413 10170
1:4516 9491 8410 11248 7169 7810 12464 10170
3:3981 7545 9103 5034 615 6347 7922 2350
0:14782 767 10632 16475 3088 13301 15865 13410
0:2549 10555 521 11762 921 1345 10351 5267
1:4179 1009 1203 2166 1665 1891 9392 4689
2:3981 9103 14177 9966 7763 7170 8504 17
0:16045 767 1673 10909 11571 13410 14782 14988
2:5161 335 1590 42 1005 11138 7049 772
0:62 14608 63 6721 11264 1500 8134 2620
0:15402 11571 13402 13911 16105 16084 11163 15041
1:971 4137 4001 5400 954 972 953 3752
0:247 1891 1009 772 1104 2388 128 9392
3:3981 615 2350 5034 6347 7545 120 7135
0:1137 1987 230 2159 5772 1141 504 176
2:709 10944 755 483 5034 3981 1903 16
0:2240 4604 13912 10907 1062 13247 14834 3064
0:1673 684 767 845 2944 7076 12523 672
2:13301 14782 14505 10632 5259 845 13811 3088
0:1665 1891 9392 2928 4689 944 2240 1677
1:17 477 3804 7049 1557 4526 4741 2418
0:16045 14607 7810 6964 4516 4179 12170 8989
0:2576 4649 1797 6116 12260 1313 14502 5437
6:655 2798 281 814 6971 4572 267 430
1:845 1203 1199 2224 9914 2240 2236 837
2:13863 14657 14715 3440 14988 13911 2418 14502
0:4069 2803 2235 29 242 6218 8001 988
3:10351 2261 10555 12569 9000 4318 7763 5966
0:655 4572 281 1916 2798 971 4137 969
0:17 1937 861 1115 6799 6964 2691 226
1:11571 15041 14657 11701 11577 16084 16105 13911
0:701 4349 1137 2159 888 4743 1919 1948
1:14607 16045 4179 15815 11163 16084 12244 62
1:2715 3236 2472 3699 1928 2653 3632 3016
5:1673 3591 2944 767 501 5944 684 4805
7:9103 3981 7545 9966 14177 10605 2489 7922
0:3591 446 4620 5919 4968 5977 6063 441
0:7786 4808 2985 2715 2653 4080 7672 1380
3:12571 12453 11158 11887 2389 13874 15071 6484
0:521 1665 1209 4689 1208 4946 2230 1181
1:746 2985 1380 7672 7786 917 3185 6294
0:1005 1203 1891 9392 1665 2240 944 1199
0:1203 845 1009 1974 2240 1104 837 1199
1:11571 16084 15041 16105 11577 14657 11701 14607
2:14559 15082 16341 16045 16146 15461 7316 15209
0:2462 2489 243 3175 4281 2794 3012 2788
1:10608 7049 1590 47 5611 772 12379 11571
1:1192 1104 926 1700 1974 5259 3456 1773
1:28 791 14 1200 477 1400 2 746
2:1755 1767 1774 1903 1192 914 1090 1773
0:9133 1937 1987 2164 705 4958 504 1763
0:1987 504 230 505 172 1444 378 762
3:4179 16045 14607 16318 1477 1903 10470 15815
0:11571 5161 7049 1005 12379 13410 15197 12115
2:3981 9103 6541 483 7545 9966 9164 8158
1:9103 3981 7545 9966 14177 10605 12842 9164
1:755 709 549 1350 1398 13218 8721 773
0:14607 6294 8853 3981 11216 10983 11964 7545
1:4069 2235 2803 6218 988 10065 9210 242
3:1115 7646 7768 7933 8076 2292 353 740
1:15856 16318 845 13958 15267 2393 15354 276
4:3981 7545 9103 9966 5034 7922 10605 8158
0:4367 369 2472 4808 2712 1903 4045 10681
0:426 8028 11264 9084 1344 1200 4925 4689
0:2240 1203 7147 1179 16045 5687 4171 3582
0:14607 8853 3981 11216 6294 2350 9103 11964
2:888 4733 1461 4444 701 1948 11567 4431
0:7790 10907 6297 571 1408 1175 3818 3100
0:6359 16045 4291 1538 14476 3839 9579 12244
0:3981 7545 5034 7922 9103 615 9966 6347
0:14782 13301 10632 14505 3088 16475 13078 6521
2:4137 971 4001 5400 954 953 655 2589
0:2166 1203 1009 4689 920 2219 1891 2596
1:1137 2159 701 230 1141 479 4743 2103
1:62 14608 6721 11264 63 1500 2620 5600
2:17 5267 888 453 3981 2462 921 2216
1:16045 14607 1557 4179 16318 1810 15352 16239
0:1673 767 2944 250 4199 16318 3591 501
0:1937 1137 1141 2159 1987 4958 861 2164
0:12571 11887 2389 11158 2472 4808 2715 11939
1:3981 4069 7545 2803 8420 9103 17 13515
0:6393 746 14607 1380 863 2914 14943 2445
0:521 1538 3839 453 1345 3050 1213 6110
0:1665 4069 2240 988 2235 9392 6218 1208
0:5034 845 7545 3981 615 6347 7763 9164
0:4808 2489 2462 10697 12571 11350 9671 6294
1:7790 15073 14035 6297 937 571 6862 633
0:4130 13786 10539 13773 13663 13778 13770 12830
0:5459 9271 12891 9362 4649 16045 5225 13822
4:3125 15 28 2235 1557 520 1891 14
0:755 8721 709 549 17 7170 2216 1398
0:1398 755 549 1350 709 3120 773 8721
0:12571 746 7672 917 4808 3236 2715 1380
0:628 807 655 9790 12330 2446 2798 283
1:12571 3981 11939 11887 6294 11158 2389 746
0:1700 7810 4516 9491 10671 8410 7169 10170
0:17 3981 2216 226 9103 5267 7545 380
1:1395 5690 2914 2445 1922 5265 2711 561
0:2715 3236 4983 7672 13194 917 1995 2472
1:13912 4604 10907 15073 571 7790 13247 14035
0:3591 5977 5919 1673 4620 6416 4968 6063
2:2240 1665 1213 1203 944 2211 2221 1194
0:2240 1203 43 47 8906 1500 6850 7147
0:1090 2240 4479 9392 4689 4069 1179 988
1:971 5400 4001 4137 954 972 4579 8331
0:1673 767 250 684 2944 4329 10397 1557
1:13786 10539 13773 4130 13663 13778 13770 12830
3:62 6721 42 11264 1500 8906 43 6850
0:917 12571 2715 2472 7672 13194 11887 3236
0:6653 7185 1115 1903 2691 5123 740 13912
0:12571 9463 483 28 11158 2389 12453 882
4:9392 1203 2211 1009 2240 2388 1891 1665
0:5259 8906 1590 42 43 6850 1500 6721
1:135 3981 3660 2445 483 226 477 4780
1:746 12571 2691 11887 6014 1380 740 843
4:17 3981 477 380 9103 14177 7545 226
0:135 2914 2445 1767 1903 1395 4808 6393
1:3839 1538 521 12244 5267 6359 5588 453
7:4130 13786 10539 13773 13663 13778 13770 12830
1:5752 4069 989 3582 1483 3762 2178 1439
4:2445 9977 2914 3981 3951 2509 10193 2900
1:7763 1117 10351 17 2261 9000 335 369
1:1700 11571 418 1944 9432 1648 5503 8381
0:16045 4179 6359 1538 12244 3839 9579 14476
2:16045 120 13912 4179 3981 14607 369 2505
1:28 2221 2240 1203 9392 27 2211 14
5:1203 845 830 829 8707 837 828 740
2:4808 27 12571 746 2389 11887 28 7672
0:11567 4733 4431 4444 746 4432 1461 11939
0:845 1673 5248 12523 672 1669 7076 2028
1:11571 1673 5437 4649 1797 1301 12260 5506
0:7810 10787 10836 8477 5223 10170 4516 16462
2:1200 14 477 28 15 2 1955 6495
1:3981 483 7545 615 5034 2350 369 6347
0:4179 7790 16045 15815 937 5570 14035 3064
3:47 1200 485 128 28 477 15 14
0:1987 230 504 5772 172 378 762 509
1:16045 2462 2489 14607 3981 2794 3175 14877
2:4069 2235 988 6218 9210 2240 10065 4479
4:17 453 2216 226 3808 3414 16 521
3:5690 2715 3236 2472 7672 3016 4808 3699
0:2489 2462 243 11350 15377 4281 3175 294
0:1700 5259 5001 7492 888 1395 1590 1090
0:453 10351 921 2261 3414 3808 1345 888
3:1987 230 504 5772 509 176 1888 378
1:11571 12523 418 672 5503 1673 9432 2418
0:2221 2240 520 453 1213 5814 1203 5959
1:9103 9966 14177 10605 12842 3981 7545 13443
3:845 2418 3804 1199 7049 2583 1005 2146
0:13410 767 13863 15184 13911 1673 14715 15531
1:1192 23 1203 69 1104 1974 888 1200
2:1673 3591 4518 250 4649 5758 9046 4199
0:483 477 281 226 3638 380 14 10071
0:1203 1104 1009 1974 1192 2596 247 2240
0:1937 1192 276 1090 1104 2164 705 9133
0:1203 2224 2240 2221 837 1199 2236 2227
6:13863 14715 15531 13410 15263 14276 14607 3440
0:12571 746 4808 3981 483 2389 6294 1928
1:9103 3981 9966 7545 8158 7922 10605 9164
1:888 701 1948 1919 211 2434 1454 3966
1:7049 1590 5161 1005 3804 845 2418 10608
0:6729 5108 9914 10635 11571 11538 845 1190
4:888 1987 230 504 5772 172 1444 378
1:755 17 709 2216 8721 453 1345 226
1:1755 43 1568 8906 5696 47 10469 1590
0:276 4547 477 47 14 1200 28 4197
0:1673 684 767 11571 2944 672 12523 1538
2:9392 1665 1891 4689 1209 1181 1009 944
2:2462 2489 243 3175 2794 3981 4281 2788
8:3981 9103 7545 9966 7922 615 8853 9164
0:28 27 483 5034 3981 477 6541 7763
3:7786 4808 1380 746 3091 2712 12571 2985
1:7786 4808 2653 1115 1903 1380 10098 3091
1:13863 13911 14988 14715 3440 15263 14607 13410
2:4069 2235 13515 1665 1208 2803 6218 247
3:2549 11762 10555 11753 11760 1345 10351 11761
0:1903 1928 4808 1910 746 7786 3133 2712
0:4516 9491 8410 7169 11248 7810 10170 12464
3:28 14 477 1200 27 2 15 11567
0:1673 3591 4520 501 1631 1557 2433 7049
3:15073 13912 7149 1508 7436 7498 7492 14035
0:1673 4518 684 672 1761 10071 7076 9240
1:42 43 8906 1590 107 1568 1500 62
0:1005 7049 1199 3804 5161 2418 2583 5270
0:10907 13912 14035 13442 13247 4604 6297 7790
6:755 709 3981 1398 549 8721 3120 132
1:16045 14607 15323 5152 7025 12170 5327 4179
1:701 888 1948 1919 3966 211 5413 3885
2:989 5752 14035 5570 7790 1192 15073 4604
6:2462 2489 243 2794 3175 27 28 3981
4:3591 4620 1673 5919 446 4968 6416 845
0:16045 13912 14035 15073 10907 13247 7790 4604
0:1090 5161 1350 1005 4689 7049 888 772
2:12571 6294 3981 11216 5120 6347 14607 7672
0:546 4808 1403 5088 1919 2087 3089 7786
0:11571 15041 14657 11701 13911 15402 16084 14502
0:4069 4479 6218 989 1483 988 3762 2235
2:3981 9103 615 9164 369 8158 7545 9966
1:11538 11571 3804 7049 9914 13498 2418 2146
2:369 2472 4367 615 2350 3981 2715 7672
0:16045 15856 4179 16318 15324 14502 14607 62
0:11571 1673 7156 418 672 5503 5913 10635
0:453 17 521 1213 2216 5267 3808 3414
0:701 1948 888 1919 3885 3966 211 1454
0:1395 2914 5690 1922 1774 888 13534 426
0:16045 10362 1192 13462 11046 14746 14747 1052
0:11571 11701 11577 15041 14657 16105 16084 15253
0:2240 1203 4069 3582 2235 3762 988 6218
2:1903 3091 4808 5690 1395 5002 1469 1767
0:1203 2211 2240 5752 1192 2219 2156 1700
1:4069 988 6218 2235 9210 4479 9794 3582
2:1192 1937 1104 2240 814 888 655 1944
0:5161 1005 1891 7049 772 12082 9228 5270
0:453 2221 520 2216 1213 2240 921 5814
0:11571 15134 16084 15041 11701 14657 2418 16105
1:13786 10539 13773 4130 13663 13778 13770 12830
6:3981 7545 9103 615 2350 7922 9164 5034
0:14607 4179 14 477 12244 22 1200 11567
0:1395 5690 9597 1922 5265 10985 2914 4808
0:1090 5267 453 1181 921 1213 3414 2216
0:13863 13911 15309 14988 13410 14715 3440 15267
3:7786 2985 4808 1395 6127 1380 746 1928
8:13786 10539 13773 4130 13663 13778 13770 12830
1:1673 3591 446 4620 5919 4968 5977 6416
1:453 281 521 226 17 2216 4689 3808
0:1987 230 5772 504 176 509 1137 1888
4:3981 9103 7545 9966 8160 10605 7922 8158
1:7156 11571 7049 418 1005 1673 8247 12082
1:4983 1928 2715 12571 3236 2472 11100 3632
0:477 47 14 276 39 1200 15 28
0:3981 14177 7545 9103 10983 7763 755 11328
0:1980 4069 6218 9472 1755 4109 7790 988
0:13912 7436 1508 4604 11221 8788 15073 8635
0:4069 988 6218 4479 2235 9210 4326 3582
2:1673 11571 767 418 4329 10635 2944 1648
0:16045 13912 13247 10907 14035 13308 11138 15073
0:11264 1500 11163 5058 16045 6850 4179 62
0:888 1919 1456 7142 2434 211 1755 1929
2:755 453 709 2216 1345 3808 1350 921
0:4808 1203 1208 13534 2712 2240 2912 2235
0:11571 14657 11701 15041 16084 11577 12690 14502
0:7810 12073 4516 16045 9491 10836 10170 10674
2:1192 1200 16045 4516 7169 8410 9491 12464
5:14607 16045 4179 12244 15113 15324 14116 8531
0:3981 5034 7545 615 7922 2350 9103 6347
8:13786 10539 13773 4130 13663 13778 13770 12830
1:2462 3981 2489 521 2794 27 7170 4281
1:755 709 1398 3120 549 8721 1350 132
1:5161 7049 1555 47 3616 15 43 28
0:2240 2221 520 5814 6304 1665 1213 2211
3:14 477 28 746 2691 1200 1259 4202
1:1090 5088 1113 1370 5312 546 1944 3319
0:27 15 1557 7579 4586 4526 11538 9773
0:1090 888 1937 1137 2164 2159 1919 701
0:989 5752 3762 4069 2235 3582 2167 1483
6:47 15 7049 1557 3804 1199 14 3812
0:7763 1117 12571 5034 4983 2261 369 2472
1:16045 2103 1192 7025 1137 176 7969 477
0:446 3591 4620 5919 6063 13055 7857 15029
0:28 477 27 483 14 1200 226 1353
1:14 477 926 1755 1370 5259 1090 1568
0:9392 666 2240 1203 1891 1213 3495 1009
0:1974 1264 1104 2240 921 1090 453 2221
0:2489 2462 5088 546 2759 3175 243 3089
0:4516 7810 9491 10170 7169 11248 8410 10671
1:5752 1192 989 3762 2167 3582 2178 4640
0:2691 10071 1828 1761 8931 1370 5401 6014
0:10632 14782 5098 767 3088 6521 13301 5095
2:830 746 740 1115 2691 838 845 8707
1:47 276 2651 1526 205 50 1590 3271
1:7790 937 6297 668 571 731 1862 6862
2:3591 1673 5919 4620 2944 4968 446 4805
0:1203 2240 2221 2224 1104 2211 1213 845
0:11571 6359 14607 16045 14988 10909 10635 418
0:2240 2221 1213 1203 1110 520 5720 2235
0:1665 9392 1891 2928 944 1677 4689 2240
2:3981 7545 9103 9966 5034 10605 9164 7922
0:15267 14607 13911 3440 14715 767 13863 15345
0:47 276 43 1568 1500 62 42 50
0:7545 9103 3981 10605 2489 14177 12842 9966
0:11571 1673 418 1648 12523 15237 5248 672
0:1038 2593 2589 971 953 5920 954 4137
1:14607 10681 9026 12244 12571 369 6294 13534
5:293 28 453 2221 109 17 3981 921
0:14607 6359 4179 12244 16045 3839 14092 1538
1:1203 1009 1104 247 2166 1974 1192 944
1:3981 7545 9103 5034 615 8160 7135 7922
0:655 1192 814 2798 281 4572 2589 4137
1:2221 521 1213 1665 2230 453 5959 3981
3:1090 3660 1398 4820 2914 2240 1179 11027
0:7790 6297 937 571 6862 5926 14035 731
0:14607 16045 12244 4179 15113 8531 6359 1152
0:14607 3981 7545 4179 6393 10681 2914 12244
1:2240 1192 1104 1203 1665 1974 1009 1194
1:2221 1203 1213 2224 2240 2225 453 2227
0:4516 9491 8410 7169 11248 7810 12464 10170
0:239 3638 135 3502 281 2077 226 2798
0:3981 9103 14177 9966 7170 7545 8504 7922
0:16045 16318 845 14607 15358 4179 1190 16666
0:1090 1203 1184 1181 2240 1175 1900 4689
0:5690 4808 1903 2920 5809 5738 2712 5807
0:42 276 477 14 1200 8906 6850 62
1:1590 42 107 15856 1538 43 14504 5815
2:13863 13410 14715 15531 14276 15263 14502 13911
2:1398 1538 11236 755 709 12526 47 1350
0:4179 845 1199 4689 465 11538 6729 9392
1:2715 917 2472 11567 13194 7672 3236 5690
0:14 477 1200 28 746 11567 917 15783
2:1213 921 2549 10555 1345 8490 6075 5267
2:1987 230 504 5772 378 172 509 1888
0:2715 5690 4808 3699 5738 3236 3016 1995
0:14607 917 7672 3981 369 12571 755 4808
1:888 1948 1919 701 2434 1454 211 1929
0:4069 988 3582 6218 4479 2235 1483 989
1:1005 520 7049 5161 12082 1891 5814 1565
0:453 2216 17 3414 3808 1213 5267 2221
0:369 9026 9977 3981 12571 10681 483 4808
1:4069 988 7790 6218 3064 6862 5662 5721
0:13786 13773 10539 13663 4130 13778 13770 12830
0:3291 1408 7192 1409 1069 6689 13442 6677
0:977 1891 2235 1203 1009 247 1208 1665
0:13786 10539 13773 4130 13663 13778 13770 12830
1:3981 7170 9103 7545 755 2489 8504 2462
0:628 9790 807 12330 5175 534 5772 701
0:4649 250 767 1673 5467 1313 1301 761
1:3981 615 2350 369 447 12571 483 2472
4:971 5400 954 4001 4137 972 4579 2902
0:14607 16045 12244 4179 15113 8531 6359 10681
0:4516 7810 9491 7169 8410 10170 11248 10671
2:2914 2445 3660 135 5690 6393 3569 4780
0:1408 1409 10907 568 14834 571 6177 13912
2:10978 11285 13284 11286 8546 11549 4369 13992
